business_token,transaction_date,entry_type,direction,amount_cents,transaction_status,internal_failure_reason,vendor_name,mcc,mcc_description,merchant_country,pos_data_type,token_wallet_type,pos_data_attended,pos_data_on_premise,card_entry_mode,pin_entered,pan_entry_mode,card_network,avs_result
business_g5oeQtakbRSk,2022-10-05 18:26:19,card,from,4433,SETTLED,,EASYSHIP.COM,4215,"Courier Services – Air or Ground, Freight forwarders",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_g5oeQtakbRSk,2022-10-05 18:59:45,card,from,3623,SETTLED,,TST* JUICE CRAFTERS -,5812,Eating places and Restaurants,USA,PHONE,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-10-05 19:15:12,card,from,1007,SETTLED,,CITY OF FLORISSANT PUB,9399,Government Services ( Not Elsewhere Classified),USA,DIAL_TERMINAL,,TRUE,TRUE,NOT_PRESENT,FALSE,MANUAL,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-10-05 19:15:13,card,from,38000,SETTLED,,CITY OF FLORISSANT PUB,9399,Government Services ( Not Elsewhere Classified),USA,DIAL_TERMINAL,,TRUE,TRUE,NOT_PRESENT,FALSE,MANUAL,MASTERCARD,FAIL
business_g5oeQtakbRSk,2022-10-05 19:27:39,card,from,200,SETTLED,,LA CITY PARKING METER,7523,Automobile Parking Lots and Garages,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,MAGNETIC_STRIPE,MASTERCARD,FAIL
business_ShXMUU1ccQnx,2022-10-05 20:07:44,card,from,260,SETTLED,,NAYAX VENDING 2,5814,Fast Food Restaurants,USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_ShXMUU1ccQnx,2022-10-05 20:07:58,card,from,200,SETTLED,,USA*SNACK SODA VENDING,5814,Fast Food Restaurants,USA,PHONE,,TRUE,TRUE,PRESENT,FALSE,MAGNETIC_STRIPE,MASTERCARD,FAIL
business_xS1GSdvqvGVH,2022-10-05 20:40:21,ach_external,to,463579,SETTLED,,i7Ozt7noEeJ5N/Dqflt01kUao1LXICTuS8YoEzRV3F0=,,,,,,,,,,,,
business_CJfNGiWrEn7E,2022-10-05 20:40:23,ach_external,to,501500,SETTLED,,U4GjnnIM5DtOftb70iPOvfhpZDXbcKcr/NAeI1CX68s=,,,,,,,,,,,,
business_1PLuhtCAGwnx,2022-10-05 20:40:25,ach_external,to,188000,SETTLED,,SiihDGQqRGbLN1EGJA7yrj1SlojhYQYJVZYyJQcrxgs=,,,,,,,,,,,,
business_c5DUbA5jxeVe,2022-10-05 20:40:36,ach_external,to,101151,SETTLED,,bmigdQ6wQIaxICo3I21Zcy9/Oqj7FPaR//wSDay5zyA=,,,,,,,,,,,,
business_xS1GSdvqvGVH,2022-10-05 20:41:39,ach_internal,from,499950,SETTLED,,X63Zj2GUhBtd2KW3hNrqkn5Xni7lYqQtY3ElG3xwtfc=,,,,,,,,,,,,
business_8J874G7wtVS3,2022-10-05 20:49:52,card,from,3199,SETTLED,,UBER   TRIP,4121,Taxicabs and Limousines,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH_ZIP_ONLY
business_2CCk7Nc3Vdxg,2022-10-05 20:50:18,ach_external,from,79178,SETTLED,,cr0hHFzQqEQl3U45Im03yAL4YeTSw6H3nuBE6b52XCM=,,,,,,,,,,,,
business_8J874G7wtVS3,2022-10-05 21:38:58,card,from,1699,SETTLED,,UBER   TRIP,4121,Taxicabs and Limousines,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH_ZIP_ONLY
business_M32Gdm6KDCgs,2022-10-05 22:11:36,card,from,1995,SETTLED,,CCBill.com  *BluSea Ho,5967,Direct Marketing – Inbound Teleservices Merchant,USA,PHONE,,FALSE,FALSE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,FAIL
business_8J874G7wtVS3,2022-10-05 22:20:23,card,from,1698,SETTLED,,UBER   TRIP,4121,Taxicabs and Limousines,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH_ZIP_ONLY
business_8J874G7wtVS3,2022-10-05 22:25:49,card,from,3899,SETTLED,,LYFT   RIDE WED 6PM,4121,Taxicabs and Limousines,USA,ECOMMERCE,,TRUE,FALSE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_8J874G7wtVS3,2022-10-05 22:53:24,card,from,1142,SETTLED,,NEW TASTE DELI,5499,Misc. Food Stores – Convenience Stores and Specialty Markets,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_UGVFq2hebydM,2022-10-05 22:56:31,card,from,2500,SETTLED,,WASHINGTON CLAY ARTS,8699,Membership Organizations ( Not Elsewhere Classified),USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_g5oeQtakbRSk,2022-10-06 0:08:44,ach_internal,from,50000,SETTLED,,f5hQascmDg4H9EsScR3mZzkbEzpF/0yNJHhmdBaw96E=,,,,,,,,,,,,
business_UGVFq2hebydM,2022-10-06 1:25:44,card,from,2465,VOIDED,,LYFT   *TEMP AUTH HOLD,4121,Taxicabs and Limousines,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_UGVFq2hebydM,2022-10-06 2:02:27,card,from,2958,SETTLED,,LYFT   RIDE WED 8PM,4121,Taxicabs and Limousines,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_mPhiyWLi1Ete,2022-10-06 3:14:00,card,from,1637,SETTLED,,Audible*142BV6YR1,5968,Direct Marketing – Continuity/Subscription Merchant,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_UGVFq2hebydM,2022-10-06 3:15:18,card,from,1299,VOIDED,,LYFT   *TEMP AUTH HOLD,4121,Taxicabs and Limousines,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_UGVFq2hebydM,2022-10-06 4:56:13,card,from,1599,SETTLED,,LYFT   RIDE WED 10PM,4121,Taxicabs and Limousines,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_c5DUbA5jxeVe,2022-10-06 5:02:04,card,from,1950,SETTLED,,STAMPS.COM,5045,"Computers, Computer Peripheral Equipment, Software",USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-10-06 6:29:20,card,to,10934,SETTLED,,THE HOME DEPOT #3034,5200,Home Supply Warehouse Stores,USA,,,,,,,,MASTERCARD,
business_g5oeQtakbRSk,2022-10-06 7:11:01,card,from,30000,SETTLED,,TIKTOK ADS,7311,Advertising Services,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_NrfhrFmh4xUq,2022-10-06 9:24:00,card,from,216,DECLINED,INSUFFICIENT_FUNDS,Amazon web services,7399,"Business Services, Not Elsewhere Classified",USA,ECOMMERCE,MERCHANT,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_NrfhrFmh4xUq,2022-10-06 10:12:10,card,from,1476,DECLINED,INSUFFICIENT_FUNDS,NAME-CHEAP.COM* H6XSBL,7372,"Computer Programming, Integrated Systems Design and Data Processing Services",USA,ECOMMERCE,MERCHANT,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_vpzTprxfPKrN,2022-10-06 10:30:51,ach_external,to,340858,SETTLED,,8NCZS0l8F4RtIhDuSTv2x2Je6vPrTE73dBjS1V6m1SY=,,,,,,,,,,,,
business_mPhiyWLi1Ete,2022-10-06 10:31:28,ach_external,to,12433,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_QhSJTyeHL5ga,2022-10-06 10:31:41,ach_external,to,77650,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_rhBeYALGZj8W,2022-10-06 10:31:44,ach_external,to,1931174,SETTLED,,3GJmscwC/7nWjcPauHBtf6X48MhdXoWYBoDSMH/Kckc=,,,,,,,,,,,,
business_g5oeQtakbRSk,2022-10-06 10:31:47,ach_external,to,98494,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_RR5HKs2b11pT,2022-10-06 10:31:53,ach_external,to,45000,SETTLED,,YgQWljdElOre/nOyDcNFSBOkdwKx0iSHsbn24wwi8Is=,,,,,,,,,,,,
business_mPhiyWLi1Ete,2022-10-06 10:32:05,ach_external,to,13945,SETTLED,,2B1Ch7kyKND2eUxTzAqDsgJDpGLOdI8O+eydGQ01F8k=,,,,,,,,,,,,
business_RR5HKs2b11pT,2022-10-06 10:32:14,ach_external,to,12916,SETTLED,,YgQWljdElOre/nOyDcNFSBOkdwKx0iSHsbn24wwi8Is=,,,,,,,,,,,,
business_g5oeQtakbRSk,2022-10-06 10:40:49,ach_external,from,55171,SETTLED,,xKga/qv4mDbAIT/tofHNYVsVb2VRBGT7XtAAAKpvEhw=,,,,,,,,,,,,
business_2CCk7Nc3Vdxg,2022-10-06 10:40:54,ach_external,from,30,SETTLED,,sQEIT2HFH7sr6tXnRanQ7jm6LYq3jzdTdZqwtFDJJv0=,,,,,,,,,,,,
business_vpzTprxfPKrN,2022-10-06 12:35:45,ach_internal,from,50000,SETTLED,,f5hQascmDg4H9EsScR3mZzkbEzpF/0yNJHhmdBaw96E=,,,,,,,,,,,,
business_UGVFq2hebydM,2022-10-06 12:43:50,card,from,1276,VOIDED,,LYFT   *TEMP AUTH HOLD,4121,Taxicabs and Limousines,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_mPhiyWLi1Ete,2022-10-06 13:03:38,card,from,10970,SETTLED,,POSTAGE GOSHIPPO.COM,7399,"Business Services, Not Elsewhere Classified",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_rGMQCBoMkwq3,2022-10-06 13:20:52,found_to_found_transfer,from,1500,SETTLED,,other,,,,,,,,,,,,
business_rGMQCBoMkwq3,2022-10-06 13:21:14,found_to_found_transfer,from,1500,SETTLED,,other,,,,,,,,,,,,
business_VgMGGH14iFPx,2022-10-06 14:05:28,card,from,3743,SETTLED,,WALGREENS #9031,5912,Drug Stores and Pharmacies,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_c5DUbA5jxeVe,2022-10-06 14:23:42,card,from,100000,SETTLED,,"PATIENT RHINO, LLC",7392,"Management, Consulting, and Public Relations Services",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_sgTVjfkcmcAt,2022-10-06 14:30:58,card,from,2500,SETTLED,,ST PETERS CITY HALL,9399,Government Services ( Not Elsewhere Classified),USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-10-06 14:33:27,card,from,2500,SETTLED,,ST PETERS CITY HALL,9399,Government Services ( Not Elsewhere Classified),USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_pGErY9hkzHwZ,2022-10-06 15:04:36,card,from,3110,SETTLED,,EXXONMOBIL    97540520,5542,Automated Fuel Dispensers,USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,TRUE,ICC,MASTERCARD,FAIL
business_g5oeQtakbRSk,2022-10-06 15:08:30,card,from,56,SETTLED,,EASYSHIP.COM,4215,"Courier Services – Air or Ground, Freight forwarders",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_1PLuhtCAGwnx,2022-10-06 15:13:22,card,from,50000,SETTLED,,LULULEMON PARAMUS GARD,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_1PLuhtCAGwnx,2022-10-06 15:13:39,card,from,60000,SETTLED,,LULULEMON PARAMUS GARD,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_1PLuhtCAGwnx,2022-10-06 15:13:54,card,from,7584,SETTLED,,LULULEMON PARAMUS GARD,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_g5oeQtakbRSk,2022-10-06 15:24:49,card,from,3583,SETTLED,,EASYSHIP.COM,4215,"Courier Services – Air or Ground, Freight forwarders",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_1PLuhtCAGwnx,2022-10-06 15:27:22,card,from,66416,SETTLED,,LULULEMON PARAMUS GARD,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_c5DUbA5jxeVe,2022-10-06 15:39:16,card,from,17000,SETTLED,,JOSEPHRODIN.COM,8099,Medical Services and Health Practitioners (Not Elsewhere Classified),USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_8J874G7wtVS3,2022-10-06 15:49:22,card,from,1000,SETTLED,,WRITINGSERV,7299,Miscellaneous Personal Services ( not elsewhere classifies),USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,FAIL
business_8J874G7wtVS3,2022-10-06 15:50:00,card,from,1794,SETTLED,,LYFT   RIDE THU 11AM,4121,Taxicabs and Limousines,USA,ECOMMERCE,,TRUE,FALSE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_JdqojUMWtYU8,2022-10-06 16:03:52,ach_internal,from,50000,SETTLED,,RsEtLgoocU7BkEhef60sevrpqgsoiRyJb/SMvfdyQ8I=,,,,,,,,,,,,
business_1PLuhtCAGwnx,2022-10-06 16:16:10,found_to_found_transfer,from,2000,SETTLED,,other,,,,,,,,,,,,
business_ePZz5XQpsyiW,2022-10-06 16:40:21,ach_external,to,89,SETTLED,,Da/Aa23Y2ysfmEJM9rnPZlYayQ3aBnAhSxDi90iAs3M=,,,,,,,,,,,,
business_ePZz5XQpsyiW,2022-10-06 16:40:21,ach_external,to,41,SETTLED,,Da/Aa23Y2ysfmEJM9rnPZlYayQ3aBnAhSxDi90iAs3M=,,,,,,,,,,,,
business_c5DUbA5jxeVe,2022-10-06 16:50:18,ach_external,from,362119,SETTLED,,fwLLWiyZkabsCFuH7FBo+fA/Q2GwlGXGIIoK8hcjkGI=,,,,,,,,,,,,
business_ePZz5XQpsyiW,2022-10-06 16:50:19,ach_external,from,89,SETTLED,,Da/Aa23Y2ysfmEJM9rnPZlYayQ3aBnAhSxDi90iAs3M=,,,,,,,,,,,,
business_ePZz5XQpsyiW,2022-10-06 16:50:19,ach_external,from,41,SETTLED,,Da/Aa23Y2ysfmEJM9rnPZlYayQ3aBnAhSxDi90iAs3M=,,,,,,,,,,,,
business_1PLuhtCAGwnx,2022-10-06 16:57:22,found_to_found_transfer,from,2300,SETTLED,,other,,,,,,,,,,,,
business_JdqojUMWtYU8,2022-10-06 17:29:45,card,from,1068,SETTLED,,KROGER #893,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_MScWzh6oxYv6,2022-10-06 18:05:38,card,to,48068,SETTLED,,"Robinhood Securities,",6536,,USA,ECOMMERCE,,FALSE,TRUE,PRESENT,FALSE,KEY_ENTERED,MAESTRO,FAIL
business_sgTVjfkcmcAt,2022-10-06 18:26:07,card,from,9940,SETTLED,,SUPPLYHOUSE.COM,5074,Plumbing and Heating Equipment and Supplies,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_pGErY9hkzHwZ,2022-10-06 18:43:14,card,from,6472,SETTLED,,CIRCLE K 07207,5542,Automated Fuel Dispensers,USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-10-06 19:17:36,card,from,18358,SETTLED,,ROSS STORES #1597,5310,Discount Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_knfkEhWXdzbh,2022-10-06 19:29:01,card,from,99595,SETTLED,,GOOGLE *Google Store,5999,Miscellaneous and Specialty Retail Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-10-06 19:39:27,card,from,3166,SETTLED,,FAZOLIS_5906,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_ShXMUU1ccQnx,2022-10-06 20:44:05,card,from,206,SETTLED,,KROGER CO 350,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_pGErY9hkzHwZ,2022-10-06 20:50:56,card,from,1016,SETTLED,,NOURIA STORE 1193,5542,Automated Fuel Dispensers,USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,TRUE,ICC,MASTERCARD,FAIL
business_1PLuhtCAGwnx,2022-10-06 21:10:20,ach_external,to,3000,SETTLED,,SiihDGQqRGbLN1EGJA7yrj1SlojhYQYJVZYyJQcrxgs=,,,,,,,,,,,,
business_c5DUbA5jxeVe,2022-10-06 21:10:21,ach_external,to,124702,SETTLED,,bmigdQ6wQIaxICo3I21Zcy9/Oqj7FPaR//wSDay5zyA=,,,,,,,,,,,,
business_xS1GSdvqvGVH,2022-10-06 21:10:23,ach_external,to,68303,SETTLED,,i7Ozt7noEeJ5N/Dqflt01kUao1LXICTuS8YoEzRV3F0=,,,,,,,,,,,,
business_qVFgKsHUt5Nj,2022-10-06 22:10:12,ach_external,to,325000,SETTLED,,MNyA3C1e7BvThcXjpneL/8rFqGXesI5HnjgOST9XUbc=,,,,,,,,,,,,
business_4yiy6MJGDyNS,2022-10-06 22:10:21,ach_external,to,176710,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_GthGNve4Ku76,2022-10-06 22:48:17,card,from,5477,SETTLED,,EASTOWN AGO #34,5542,Automated Fuel Dispensers,USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,TRUE,ICC,MAESTRO,FAIL
business_JdqojUMWtYU8,2022-10-07 0:32:11,card,from,25374,SETTLED,,KROGER #893,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_JdqojUMWtYU8,2022-10-07 0:47:33,card,from,3460,SETTLED,,ALDI 70026,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_JdqojUMWtYU8,2022-10-07 1:06:02,card,from,3464,SETTLED,,PUBLIX #1634,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_UGVFq2hebydM,2022-10-07 1:17:45,card,from,1576,SETTLED,,LYFT   RIDE THU 7AM,4121,Taxicabs and Limousines,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_UGVFq2hebydM,2022-10-07 1:40:18,card,from,1185,VOIDED,,LYFT   *TEMP AUTH HOLD,4121,Taxicabs and Limousines,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_JdqojUMWtYU8,2022-10-07 2:00:31,card,to,4946,SETTLED,,O'REILLY AUTO PARTS 90,5533,"Automotive Parts, Accessories Stores",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,MANUAL,MASTERCARD,FAIL
business_JdqojUMWtYU8,2022-10-07 2:16:03,card,from,3105,SETTLED,,SHELL OIL 10056950008,5542,Automated Fuel Dispensers,USA,POS_TERMINAL,,FALSE,FALSE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_Ngy8MrzS91yF,2022-10-07 2:24:14,card,from,2805,DECLINED,INSUFFICIENT_FUNDS,TRTHFDR*TRUTHFINDER.CO,5968,Direct Marketing – Continuity/Subscription Merchant,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,FAIL
business_UGVFq2hebydM,2022-10-07 3:13:15,card,from,1385,SETTLED,,LYFT   RIDE THU 8PM,4121,Taxicabs and Limousines,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_UGVFq2hebydM,2022-10-07 3:16:18,card,from,1682,VOIDED,,LYFT   *TEMP AUTH HOLD,4121,Taxicabs and Limousines,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_RR5HKs2b11pT,2022-10-07 4:00:22,card,from,15016,SETTLED,,FACEBK SFZBNHKKW2,7311,Advertising Services,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_WX5Jof4QSNU4,2022-10-07 8:06:09,card,from,533,DECLINED,CARD_INACTIVE,GOOGLE *Telegram,5734,Computer Software Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH_ZIP_ONLY
business_CJfNGiWrEn7E,2022-10-07 9:32:56,found_to_found_transfer,from,100000,SETTLED,,other,,,,,,,,,,,,
business_NrfhrFmh4xUq,2022-10-07 9:47:42,card,from,1476,DECLINED,INSUFFICIENT_FUNDS,NAME-CHEAP.COM* BRLVLG,7372,"Computer Programming, Integrated Systems Design and Data Processing Services",USA,ECOMMERCE,MERCHANT,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_UGVFq2hebydM,2022-10-07 10:04:42,card,from,993,SETTLED,,SHOPIFY* 154243291,5734,Computer Software Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_pGErY9hkzHwZ,2022-10-07 10:10:30,card,from,2132,SETTLED,,ANGI LEADS,7399,"Business Services, Not Elsewhere Classified",USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_9QxQKRN9z8Bg,2022-10-07 10:40:53,ach_external,to,485050,SETTLED,,2B1Ch7kyKND2eUxTzAqDsgJDpGLOdI8O+eydGQ01F8k=,,,,,,,,,,,,
business_QhSJTyeHL5ga,2022-10-07 10:40:56,ach_external,to,111829,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_eMsN3azWaHGB,2022-10-07 10:40:57,ach_external,to,128142,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_g5oeQtakbRSk,2022-10-07 10:40:57,ach_external,to,22799,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_mPhiyWLi1Ete,2022-10-07 10:41:03,ach_external,to,7975,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_X64aKE3U5e2r,2022-10-07 10:41:04,ach_external,to,169000,SETTLED,,UF7Ti+5P9FvDo5PTRIpMOKdi/dunseL1Yy2rr0plj4Y=,,,,,,,,,,,,
business_sgTVjfkcmcAt,2022-10-07 10:41:43,ach_external,to,900825,SETTLED,,ZV9ljMGWhvMyMKNQWMKBQ50RKp2Aq7J2C0GhKl1qJh0=,,,,,,,,,,,,
business_c5DUbA5jxeVe,2022-10-07 10:41:48,ach_external,to,10000,SETTLED,,wX/Tpegbn2ET1IsW8MpyMBSldsuWSUW++6NXVbH45Vs=,,,,,,,,,,,,
business_RR5HKs2b11pT,2022-10-07 10:41:57,ach_external,to,48500,SETTLED,,xMnr70nezv5mnfpBcXPwXe/gXhAfIuFE6wPDwDIQrJA=,,,,,,,,,,,,
business_RR5HKs2b11pT,2022-10-07 10:41:57,ach_external,to,36271,SETTLED,,YgQWljdElOre/nOyDcNFSBOkdwKx0iSHsbn24wwi8Is=,,,,,,,,,,,,
business_gL6aGCz3a575,2022-10-07 10:42:11,ach_external,to,2,SETTLED,,kYCxMx/OWgdgdtv7Y6v6DbqvScrCDYKETrUUfFu9UaM=,,,,,,,,,,,,
business_gL6aGCz3a575,2022-10-07 10:42:19,ach_external,to,11,SETTLED,,kYCxMx/OWgdgdtv7Y6v6DbqvScrCDYKETrUUfFu9UaM=,,,,,,,,,,,,
business_M32Gdm6KDCgs,2022-10-07 10:50:56,ach_external,from,82082,SETTLED,,qe+11TFdc4P0Zs2ol0byLIevl5NFspLNN4wTQMT+crg=,,,,,,,,,,,,
business_c5DUbA5jxeVe,2022-10-07 10:50:57,ach_external,from,12865,SETTLED,,wX/Tpegbn2ET1IsW8MpyMBSldsuWSUW++6NXVbH45Vs=,,,,,,,,,,,,
business_gL6aGCz3a575,2022-10-07 10:51:00,ach_external,from,13,SETTLED,,kYCxMx/OWgdgdtv7Y6v6DbqvScrCDYKETrUUfFu9UaM=,,,,,,,,,,,,
business_knfkEhWXdzbh,2022-10-07 10:51:03,ach_external,from,3000,SETTLED,,xMnr70nezv5mnfpBcXPwXe/gXhAfIuFE6wPDwDIQrJA=,,,,,,,,,,,,
business_sgTVjfkcmcAt,2022-10-07 10:51:07,ach_external,from,46400,SETTLED,,bX6V+E4f9KAvd64C9Iz3jEPaue46Mj9P24O4TNDouTY=,,,,,,,,,,,,
business_qVFgKsHUt5Nj,2022-10-07 14:41:13,card,from,15000,SETTLED,,LULULEMON PARAMUS GARD,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
